index;subindex;description;type;access;rxPDO;txPDO;c_identifier;setter;getter;ctype
0x1000;0x0;Device Type;UNSIGNED32;RO;0;0;device_type;NA;get_device_type;uint32_t
0x1001;0x0;Error Register;UNSIGNED8;RO;0;0;error_register;NA;get_error_register;uint8_t
0x1003;0x0;Number of Errors;UNSIGNED8;RW;0;0;number_of_errors;set_number_of_errors;get_number_of_errors;uint8_t
0x1003;0x1;Error History (1);UNSIGNED32;RO;0;0;error_history_1;NA;get_error_history_1;uint32_t
0x1003;0x2;Error History (2);UNSIGNED32;RO;0;0;error_history_2;NA;get_error_history_2;uint32_t
0x1003;0x3;Error History (3);UNSIGNED32;RO;0;0;error_history_3;NA;get_error_history_3;uint32_t
0x1003;0x4;Error History (4);UNSIGNED32;RO;0;0;error_history_4;NA;get_error_history_4;uint32_t
0x1003;0x5;Error History (5);UNSIGNED32;RO;0;0;error_history_5;NA;get_error_history_5;uint32_t
0x1005;0x0;COB-ID SYNC;UNSIGNED32;RW;0;0;cob_id_sync;set_cob_id_sync;get_cob_id_sync;uint32_t
0x1008;0x0;Manufacturer Device Name;STRING8;CONST;0;0;manufacturer_device_name;NA;get_manufacturer_device_name;string8_t
0x100C;0x0;Guard Time;UNSIGNED16;RW;0;0;guard_time;set_guard_time;get_guard_time;uint16_t
0x100D;0x0;Lifetime Factor;UNSIGNED8;RW;0;0;lifetime_factor;set_lifetime_factor;get_lifetime_factor;uint8_t
0x1010;0x0;Internal Largest SubIndex Supported;UNSIGNED8;RO;0;0;internal_largest_subindex_supported;NA;get_internal_largest_subindex_supported;uint8_t
0x1010;0x1;Save All Parameters;UNSIGNED32;RW;0;0;save_all_parameters;set_save_all_parameters;get_save_all_parameters;uint32_t
0x1011;0x0;Internal Largest SubIndex Supported (2);UNSIGNED8;RO;0;0;internal_largest_subindex_supported_2;NA;get_internal_largest_subindex_supported_2;uint8_t
0x1011;0x1;Restore All Default Parameters;UNSIGNED32;RW;0;0;restore_all_default_parameters;set_restore_all_default_parameters;get_restore_all_default_parameters;uint32_t
0x1011;0x5;Restore Default PDO COB-IDs;UNSIGNED32;RW;0;0;restore_default_pdo_cob_ids;set_restore_default_pdo_cob_ids;get_restore_default_pdo_cob_ids;uint32_t
0x1012;0x0;COB-ID Time Stamp Object;UNSIGNED32;RW;0;0;cob_id_time_stamp_object;set_cob_id_time_stamp_object;get_cob_id_time_stamp_object;uint32_t
0x1013;0x0;High Resolution Time Stamp;UNSIGNED32;RW;0;0;high_resolution_time_stamp;set_high_resolution_time_stamp;get_high_resolution_time_stamp;uint32_t
0x1014;0x0;COB-ID EMCY;UNSIGNED32;RW;0;0;cob_id_emcy;set_cob_id_emcy;get_cob_id_emcy;uint32_t
0x1016;0x0;Internal Number of Entries;UNSIGNED8;RO;0;0;internal_number_of_entries;NA;get_internal_number_of_entries;uint8_t
0x1016;0x1;Consumer 1 Heartbeat Time;UNSIGNED32;RW;0;0;consumer_1_heartbeat_time;set_consumer_1_heartbeat_time;get_consumer_1_heartbeat_time;uint32_t
0x1016;0x2;Consumer 2 Heartbeat Time;UNSIGNED32;RW;0;0;consumer_2_heartbeat_time;set_consumer_2_heartbeat_time;get_consumer_2_heartbeat_time;uint32_t
0x1017;0x0;Producer Heartbeat Time;UNSIGNED16;RW;0;0;producer_heartbeat_time;set_producer_heartbeat_time;get_producer_heartbeat_time;uint16_t
0x1018;0x0;Internal Number of Entries (2);UNSIGNED8;RO;0;0;internal_number_of_entries_2;NA;get_internal_number_of_entries_2;uint8_t
0x1018;0x1;Vendor ID;UNSIGNED32;RO;0;0;vendor_id;NA;get_vendor_id;uint32_t
0x1018;0x2;Product Code;UNSIGNED32;RO;0;0;product_code;NA;get_product_code;uint32_t
0x1018;0x3;Revision Number;UNSIGNED32;RO;0;0;revision_number;NA;get_revision_number;uint32_t
0x1018;0x4;Serial Number;UNSIGNED32;RO;0;0;serial_number;NA;get_serial_number;uint32_t
0x1020;0x0;Internal Number of Entries (3);UNSIGNED8;RO;0;0;internal_number_of_entries_3;NA;get_internal_number_of_entries_3;uint8_t
0x1020;0x1;Configuration Date;UNSIGNED32;RW;0;0;configuration_date;set_configuration_date;get_configuration_date;uint32_t
0x1020;0x2;Configuration Time;UNSIGNED32;RW;0;0;configuration_time;set_configuration_time;get_configuration_time;uint32_t
0x1200;0x0;Internal Number of Entries (4);UNSIGNED8;RO;0;0;internal_number_of_entries_4;NA;get_internal_number_of_entries_4;uint8_t
0x1200;0x1;SDO COB-ID Client->Server (rx);UNSIGNED32;RO;0;0;sdo_cob_id_client__server_rx;NA;get_sdo_cob_id_client__server_rx;uint32_t
0x1200;0x2;SDO COB-ID Server->Client (tx);UNSIGNED32;RO;0;0;sdo_cob_id_server__client_tx;NA;get_sdo_cob_id_server__client_tx;uint32_t
0x1400;0x0;Internal Largest SubIndex Supported in RxPDO 1;UNSIGNED8;RO;0;0;internal_largest_subindex_supported_in_rxpdo_1;NA;get_internal_largest_subindex_supported_in_rxpdo_1;uint8_t
0x1400;0x1;COB-ID used by RxPDO 1;UNSIGNED32;RW;0;0;cob_id_used_by_rxpdo_1;set_cob_id_used_by_rxpdo_1;get_cob_id_used_by_rxpdo_1;uint32_t
0x1400;0x2;Transmission Type in RxPDO 1;UNSIGNED8;RW;0;0;transmission_type_in_rxpdo_1;set_transmission_type_in_rxpdo_1;get_transmission_type_in_rxpdo_1;uint8_t
0x1401;0x0;Internal Largest SubIndex Supported in RxPDO 2;UNSIGNED8;RO;0;0;internal_largest_subindex_supported_in_rxpdo_2;NA;get_internal_largest_subindex_supported_in_rxpdo_2;uint8_t
0x1401;0x1;COB-ID used by RxPDO 2;UNSIGNED32;RW;0;0;cob_id_used_by_rxpdo_2;set_cob_id_used_by_rxpdo_2;get_cob_id_used_by_rxpdo_2;uint32_t
0x1401;0x2;Transmission Type in RxPDO 2;UNSIGNED8;RW;0;0;transmission_type_in_rxpdo_2;set_transmission_type_in_rxpdo_2;get_transmission_type_in_rxpdo_2;uint8_t
0x1402;0x0;Internal Largest SubIndex Supported in RxPDO 3;UNSIGNED8;RO;0;0;internal_largest_subindex_supported_in_rxpdo_3;NA;get_internal_largest_subindex_supported_in_rxpdo_3;uint8_t
0x1402;0x1;COB-ID used by RxPDO 3;UNSIGNED32;RW;0;0;cob_id_used_by_rxpdo_3;set_cob_id_used_by_rxpdo_3;get_cob_id_used_by_rxpdo_3;uint32_t
0x1402;0x2;Transmission Type in RxPDO 3;UNSIGNED8;RW;0;0;transmission_type_in_rxpdo_3;set_transmission_type_in_rxpdo_3;get_transmission_type_in_rxpdo_3;uint8_t
0x1403;0x0;Internal Largest SubIndex Supported in RxPDO 4;UNSIGNED8;RO;0;0;internal_largest_subindex_supported_in_rxpdo_4;NA;get_internal_largest_subindex_supported_in_rxpdo_4;uint8_t
0x1403;0x1;COB-ID used by RxPDO 4;UNSIGNED32;RW;0;0;cob_id_used_by_rxpdo_4;set_cob_id_used_by_rxpdo_4;get_cob_id_used_by_rxpdo_4;uint32_t
0x1403;0x2;Transmission Type in RxPDO 4;UNSIGNED8;RW;0;0;transmission_type_in_rxpdo_4;set_transmission_type_in_rxpdo_4;get_transmission_type_in_rxpdo_4;uint8_t
0x1600;0x0;Number of Mapped Application Objects in RxPDO 1;UNSIGNED8;RW;0;0;number_of_mapped_application_objects_in_rxpdo_1;set_number_of_mapped_application_objects_in_rxpdo_1;get_number_of_mapped_application_objects_in_rxpdo_1;uint8_t
0x1600;0x1;1st Mapped Object in RxPDO 1;UNSIGNED32;RW;0;0;_1st_mapped_object_in_rxpdo_1;set_1st_mapped_object_in_rxpdo_1;get_1st_mapped_object_in_rxpdo_1;uint32_t
0x1600;0x2;2nd Mapped Object in RxPDO 1;UNSIGNED32;RW;0;0;_2nd_mapped_object_in_rxpdo_1;set_2nd_mapped_object_in_rxpdo_1;get_2nd_mapped_object_in_rxpdo_1;uint32_t
0x1600;0x3;3rd Mapped Object in RxPDO 1;UNSIGNED32;RW;0;0;_3rd_mapped_object_in_rxpdo_1;set_3rd_mapped_object_in_rxpdo_1;get_3rd_mapped_object_in_rxpdo_1;uint32_t
0x1600;0x4;4th Mapped Object in RxPDO 1;UNSIGNED32;RW;0;0;_4th_mapped_object_in_rxpdo_1;set_4th_mapped_object_in_rxpdo_1;get_4th_mapped_object_in_rxpdo_1;uint32_t
0x1600;0x5;5th Mapped Object in RxPDO 1;UNSIGNED32;RW;0;0;_5th_mapped_object_in_rxpdo_1;set_5th_mapped_object_in_rxpdo_1;get_5th_mapped_object_in_rxpdo_1;uint32_t
0x1600;0x6;6th Mapped Object in RxPDO 1;UNSIGNED32;RW;0;0;_6th_mapped_object_in_rxpdo_1;set_6th_mapped_object_in_rxpdo_1;get_6th_mapped_object_in_rxpdo_1;uint32_t
0x1600;0x7;7th Mapped Object in RxPDO 1;UNSIGNED32;RW;0;0;_7th_mapped_object_in_rxpdo_1;set_7th_mapped_object_in_rxpdo_1;get_7th_mapped_object_in_rxpdo_1;uint32_t
0x1600;0x8;8th Mapped Object in RxPDO 1;UNSIGNED32;RW;0;0;_8th_mapped_object_in_rxpdo_1;set_8th_mapped_object_in_rxpdo_1;get_8th_mapped_object_in_rxpdo_1;uint32_t
0x1601;0x0;Number of Mapped Application Objects in RxPDO 2;UNSIGNED8;RW;0;0;number_of_mapped_application_objects_in_rxpdo_2;set_number_of_mapped_application_objects_in_rxpdo_2;get_number_of_mapped_application_objects_in_rxpdo_2;uint8_t
0x1601;0x1;1st Mapped Object in RxPDO 2;UNSIGNED32;RW;0;0;_1st_mapped_object_in_rxpdo_2;set_1st_mapped_object_in_rxpdo_2;get_1st_mapped_object_in_rxpdo_2;uint32_t
0x1601;0x2;2nd Mapped Object in RxPDO 2;UNSIGNED32;RW;0;0;_2nd_mapped_object_in_rxpdo_2;set_2nd_mapped_object_in_rxpdo_2;get_2nd_mapped_object_in_rxpdo_2;uint32_t
0x1601;0x3;3rd Mapped Object in RxPDO 2;UNSIGNED32;RW;0;0;_3rd_mapped_object_in_rxpdo_2;set_3rd_mapped_object_in_rxpdo_2;get_3rd_mapped_object_in_rxpdo_2;uint32_t
0x1601;0x4;4th Mapped Object in RxPDO 2;UNSIGNED32;RW;0;0;_4th_mapped_object_in_rxpdo_2;set_4th_mapped_object_in_rxpdo_2;get_4th_mapped_object_in_rxpdo_2;uint32_t
0x1601;0x5;5th Mapped Object in RxPDO 2;UNSIGNED32;RW;0;0;_5th_mapped_object_in_rxpdo_2;set_5th_mapped_object_in_rxpdo_2;get_5th_mapped_object_in_rxpdo_2;uint32_t
0x1601;0x6;6th Mapped Object in RxPDO 2;UNSIGNED32;RW;0;0;_6th_mapped_object_in_rxpdo_2;set_6th_mapped_object_in_rxpdo_2;get_6th_mapped_object_in_rxpdo_2;uint32_t
0x1601;0x7;7th Mapped Object in RxPDO 2;UNSIGNED32;RW;0;0;_7th_mapped_object_in_rxpdo_2;set_7th_mapped_object_in_rxpdo_2;get_7th_mapped_object_in_rxpdo_2;uint32_t
0x1601;0x8;8th Mapped Object in RxPDO 2;UNSIGNED32;RW;0;0;_8th_mapped_object_in_rxpdo_2;set_8th_mapped_object_in_rxpdo_2;get_8th_mapped_object_in_rxpdo_2;uint32_t
0x1602;0x0;Number of Mapped Application Objects in RxPDO 3;UNSIGNED8;RW;0;0;number_of_mapped_application_objects_in_rxpdo_3;set_number_of_mapped_application_objects_in_rxpdo_3;get_number_of_mapped_application_objects_in_rxpdo_3;uint8_t
0x1602;0x1;1st Mapped Object in RxPDO 3;UNSIGNED32;RW;0;0;_1st_mapped_object_in_rxpdo_3;set_1st_mapped_object_in_rxpdo_3;get_1st_mapped_object_in_rxpdo_3;uint32_t
0x1602;0x2;2nd Mapped Object in RxPDO 3;UNSIGNED32;RW;0;0;_2nd_mapped_object_in_rxpdo_3;set_2nd_mapped_object_in_rxpdo_3;get_2nd_mapped_object_in_rxpdo_3;uint32_t
0x1602;0x3;3rd Mapped Object in RxPDO 3;UNSIGNED32;RW;0;0;_3rd_mapped_object_in_rxpdo_3;set_3rd_mapped_object_in_rxpdo_3;get_3rd_mapped_object_in_rxpdo_3;uint32_t
0x1602;0x4;4th Mapped Object in RxPDO 3;UNSIGNED32;RW;0;0;_4th_mapped_object_in_rxpdo_3;set_4th_mapped_object_in_rxpdo_3;get_4th_mapped_object_in_rxpdo_3;uint32_t
0x1602;0x5;5th Mapped Object in RxPDO 3;UNSIGNED32;RW;0;0;_5th_mapped_object_in_rxpdo_3;set_5th_mapped_object_in_rxpdo_3;get_5th_mapped_object_in_rxpdo_3;uint32_t
0x1602;0x6;6th Mapped Object in RxPDO 3;UNSIGNED32;RW;0;0;_6th_mapped_object_in_rxpdo_3;set_6th_mapped_object_in_rxpdo_3;get_6th_mapped_object_in_rxpdo_3;uint32_t
0x1602;0x7;7th Mapped Object in RxPDO 3;UNSIGNED32;RW;0;0;_7th_mapped_object_in_rxpdo_3;set_7th_mapped_object_in_rxpdo_3;get_7th_mapped_object_in_rxpdo_3;uint32_t
0x1602;0x8;8th Mapped Object in RxPDO 3;UNSIGNED32;RW;0;0;_8th_mapped_object_in_rxpdo_3;set_8th_mapped_object_in_rxpdo_3;get_8th_mapped_object_in_rxpdo_3;uint32_t
0x1603;0x0;Number of Mapped Application Objects in RxPDO 4;UNSIGNED8;RW;0;0;number_of_mapped_application_objects_in_rxpdo_4;set_number_of_mapped_application_objects_in_rxpdo_4;get_number_of_mapped_application_objects_in_rxpdo_4;uint8_t
0x1603;0x1;1st Mapped Object in RxPDO 4;UNSIGNED32;RW;0;0;_1st_mapped_object_in_rxpdo_4;set_1st_mapped_object_in_rxpdo_4;get_1st_mapped_object_in_rxpdo_4;uint32_t
0x1603;0x2;2nd Mapped Object in RxPDO 4;UNSIGNED32;RW;0;0;_2nd_mapped_object_in_rxpdo_4;set_2nd_mapped_object_in_rxpdo_4;get_2nd_mapped_object_in_rxpdo_4;uint32_t
0x1603;0x3;3rd Mapped Object in RxPDO 4;UNSIGNED32;RW;0;0;_3rd_mapped_object_in_rxpdo_4;set_3rd_mapped_object_in_rxpdo_4;get_3rd_mapped_object_in_rxpdo_4;uint32_t
0x1603;0x4;4th Mapped Object in RxPDO 4;UNSIGNED32;RW;0;0;_4th_mapped_object_in_rxpdo_4;set_4th_mapped_object_in_rxpdo_4;get_4th_mapped_object_in_rxpdo_4;uint32_t
0x1603;0x5;5th Mapped Object in RxPDO 4;UNSIGNED32;RW;0;0;_5th_mapped_object_in_rxpdo_4;set_5th_mapped_object_in_rxpdo_4;get_5th_mapped_object_in_rxpdo_4;uint32_t
0x1603;0x6;6th Mapped Object in RxPDO 4;UNSIGNED32;RW;0;0;_6th_mapped_object_in_rxpdo_4;set_6th_mapped_object_in_rxpdo_4;get_6th_mapped_object_in_rxpdo_4;uint32_t
0x1603;0x7;7th Mapped Object in RxPDO 4;UNSIGNED32;RW;0;0;_7th_mapped_object_in_rxpdo_4;set_7th_mapped_object_in_rxpdo_4;get_7th_mapped_object_in_rxpdo_4;uint32_t
0x1603;0x8;8th Mapped Object in RxPDO 4;UNSIGNED32;RW;0;0;_8th_mapped_object_in_rxpdo_4;set_8th_mapped_object_in_rxpdo_4;get_8th_mapped_object_in_rxpdo_4;uint32_t
0x1800;0x0;Internal Largest SubIndex Supported in TxPDO 1;UNSIGNED8;RO;0;0;internal_largest_subindex_supported_in_txpdo_1;NA;get_internal_largest_subindex_supported_in_txpdo_1;uint8_t
0x1800;0x1;COB-ID used by TxPDO 1;UNSIGNED32;RW;0;0;cob_id_used_by_txpdo_1;set_cob_id_used_by_txpdo_1;get_cob_id_used_by_txpdo_1;uint32_t
0x1800;0x2;Transmission Type in TxPDO 1;UNSIGNED8;RW;0;0;transmission_type_in_txpdo_1;set_transmission_type_in_txpdo_1;get_transmission_type_in_txpdo_1;uint8_t
0x1800;0x3;Inhibit Time in TxPDO 1;UNSIGNED16;RW;0;0;inhibit_time_in_txpdo_1;set_inhibit_time_in_txpdo_1;get_inhibit_time_in_txpdo_1;uint16_t
0x1801;0x0;Internal Largest SubIndex Supported in TxPDO 2;UNSIGNED8;RO;0;0;internal_largest_subindex_supported_in_txpdo_2;NA;get_internal_largest_subindex_supported_in_txpdo_2;uint8_t
0x1801;0x1;COB-ID used by TxPDO 2;UNSIGNED32;RW;0;0;cob_id_used_by_txpdo_2;set_cob_id_used_by_txpdo_2;get_cob_id_used_by_txpdo_2;uint32_t
0x1801;0x2;Transmission Type in TxPDO 2;UNSIGNED8;RW;0;0;transmission_type_in_txpdo_2;set_transmission_type_in_txpdo_2;get_transmission_type_in_txpdo_2;uint8_t
0x1801;0x3;Inhibit Time in TxPDO 2;UNSIGNED16;RW;0;0;inhibit_time_in_txpdo_2;set_inhibit_time_in_txpdo_2;get_inhibit_time_in_txpdo_2;uint16_t
